word,count
counselling,1
courtship,1
coy,1
cramped,1
craved,1
creeped,1
crema,1
cringing,1
crisis,1
cualquier,1
cucinando,1
cuerpo,1
cuidado,1
cupping,1
curar,1
curing,1
curiositywhere,1
curled,1
custom,1
customer,1
cutting,1
cuz,1
czce,1
czoci,1
czuje,1
czuy,1
czym,1
da,1
damp,1
dance,1
dancing,1
dandruff,1
daniel,1
dar,1
dare,1
data,1
daycare,1
de_stress,1
deadlines,1
deal,1
deceptive,1
deciding,1
decisioni,1
dedo,1
deem,1
defeated,1
delicadamente,1
delightedempathy,1
delightful,1
della,1
delle,1
demand,1
dementia,1
density,1
denso,1
dent,1
depnded,1
depression,1
dermatological,1
dermatologist,1
desconcert,1
description,1
desejo,1
desejvel,1
destra,1
detached,1
developing,1
devoted,1
devotion,1
dice,1
diciendo,1
diet,1
difference,1
differently,1
difficulties,1
dim,1
dimension,1
disagreeing,1
disassociation,1
discipline,1
discontinuous,1
discourage,1
discovering,1
discute,1
disease,1
disillusionment,1
disinfecting,1
dislike,1
dismissed,1
dismissive,1
disposition,1
dissapoinment,1
dissolve,1
dissolving,1
distanciada,1
distrada,1
distrurb,1
divano,1
divertente,1
divertimento,1
divorce,1
dmdd,1
doesnt,1
dolce,1
dolcemente,1
dolore,1
dominated,1
dominion,1
dopamine,1
dorm,1
dose,1
doubtful,1
doubting,1
dough,1
dove,1
downthis,1
dozing,1
dragged,1
drained,1
draining,1
dramatic,1
dranienie,1
drenched,1
dressed,1
dresser,1
droplet,1
drops,1
drug,1
drums,1
drunk,1
dumped,1
duncomforabtle,1
durante,1
duration,1
dysfunctional,1
dziwnie,1
early,1
earth,1
easier,1
easiest,1
easily,1
easing,1
edge,1
educative,1
effect,1
effective,1
elation,1
electricity,1
elegant,1
elevated,1
elicits,1
elongated,1
embrassing,1
emergency,1
emocionado,1
emocionalmente,1
emocji,1
empathizing,1
empowered,1
emptico,1
endangered,1
ending,1
endlessly,1
endorphines,1
energetic,1
enfasi,1
english,1
enhance,1
enquiring,1
ensuring,1
entender,1
entered,1
enthusiastic,1
enticing,1
envy,1
episode,1
erect,1
erection,1
erotically,1
es,1
esa,1
escaped,1
especie,1
espera,1
essay,1
estou,1
evocative,1
ex_girlfriend,1
exaggerate,1
exasperated,1
excel,1
excitante,1
excruciating,1
execise,1
exercising,1
exhausted,1
exodes,1
expectthe,1
expertise,1
expierences,1
explanation,1
explorative,1
explosive,1
extra,1
extremities,1
extremly,1
eye_catching,1
eyebrows,1
f2f,1
facial,1
facilitate,1
fade,1
faimy,1
faith,1
false,1
familyevent,1
fancy,1
fantastic,1
fascinated,1
fashion,1
feather_light,1
fed,1
feed,1
feedback,1
feem,1
figlio,1
filfthy,1
fill,1
filled,1
filling,1
financial,1
finder,1
finely,1
firing,1
firmer,1
firmwarm,1
fisioterapeuta,1
fixated,1
fixed,1
fixing,1
fizycznego,1
fizyczny,1
flashy,1
flattered,1
fleeting,1
flights,1
flowing,1
flue,1
fluently,1
fluffy,1
fluidity,1
folding,1
fondly,1
fondness,1
foolaround,1
formation,1
forming,1
fortune,1
freaked,1
freckle,1
freely,1
friednly,1
friendyll,1
fright,1
frightening,1
frint,1
fromwork,1
frozen,1
fruit,1
fuerte,1
fullfilling,1
furtive,1
gabinet,1
gained,1
gas,1
gate,1
gather,1
gauge,1
gaze,1
generate,1
germophobe,1
giggle,1
giocare,1
gioia,1
glance,1
gland,1
gliding,1
goals,1
good_boy,1
goodnight,1
goodwill,1
goofily,1
goofing,1
goose_flesh,1
gossip,1
gossiping,1
gotten,1
graduated,1
gran,1
granddaughter,1
gratified,1
grating,1
green,1
grievance,1
gripping,1
grown,1
grows,1
growths,1
guarded,1
hacer,1
hacerme,1
hairstyle,1
half_joking,1
half_serious,1
hamstring,1
handit,1
handling,1
handshake,1
hangout,1
hardpressing,1
harm,1
harmfull,1
harming,1
harried,1
hassled,1
hastily,1
headache,1
headsets,1
hearted,1
heartfelt,1
heartful,1
heated,1
heater,1
heaving,1
hectic,1
heinous,1
held,1
helped,1
helplessness,1
hend,1
herbal,1
hes,1
hesitating,1
highlight,1
highly,1
hilarious,1
hole,1
holiday,1
homework,1
horizontal,1
household,1
hovers,1
hubbly,1
humane,1
humiliated,1
humour,1
hurried,1
hushed,1
hypnotic,1
hypothesis,1
ick,1
identify,1
idiot,1
idk,1
ill,1
imaged,1
imagining,1
impatiet,1
imperceptible,1
import,1
impose,1
imposing,1
impuls,1
impulsively,1
in_home,1
inane,1
inattentive,1
inaudible,1
incentive,1
incitarmi,1
inciting,1
including,1
incoraggiarmi,1
increasing,1
incridibly,1
indirectly,1
infant,1
infantilized,1
infection,1
infiting,1
inflamed,1
infuriating,1
injuring,1
inquiring,1
insect,1
inserted,1
insignificant,1
insistence,1
inspector,1
instead,1
instigating,1
instinctive,1
institutional,1
insulted,1
inteneded,1
intentando,1
intentionally,1
interlocutor,1
intermittent,1
interogation,1
intervention,1
intimity,1
intravenous,1
intruding,1
invading,1
invested,1
invite,1
invoking,1
involuntary,1
involvement,1
involving,1
ir,1
irration,1
irregularities,1
irrelevant,1
itchig,1
item,1
iteself,1
iv,1
izquierda,1
jacket,1
johannesburg,1
joining,1
joint,1
jumpy,1
jungle,1
junk,1
junkie,1
kanapie,1
kawiarnia,1
kegs,1
ketchup,1
key,1
kill,1
killing,1
kinky,1
kiosk,1
klepanie,1
knew,1
knowledge,1
konsekwentny,1
kontakt,1
krzepicy,1
labour,1
lading,1
laid,1
laid_back,1
lands,1
latest,1
latte,1
laughable,1
laughter,1
lavambraccio,1
layed,1
lazily,1
lazy,1
learned,1
learning,1
learnt,1
leczcy,1
leftover,1
lego,1
leisure,1
lekarz,1
lend,1
length,1
levantar,1
lift,1
lightweight,1
lik,1
lil,1
lingering,1
linked,1
listended,1
llamar,1
llega,1
loaded,1
location,1
longing,1
loudly,1
lounging,1
low,1
lub,1
luck,1
lulls,1
lunchbreal,1
madre,1
maid,1
maintaining,1
major,1
makeme,1
malizioso,1
mam,1
mama,1
managed,1
manager,1
managing,1
maniac,1
manifestation,1
marital,1
marked,1
marker,1
market,1
mas,1
masajear,1
mass,1
maternal,1
maternity,1
matria,1
me_contar,1
me_creepy,1
me_female,1
me_suggestive,1
me_tickling,1
meccanico,1
medium,1
meetig,1
meh,1
mejilla,1
meke,1
melancholic,1
melt,1
men,1
mentioning,1
merely,1
methodical,1
methods,1
metodico,1
metro,1
meu,1
mexico,1
midnight,1
midst,1
miejsca,1
migraines,1
mily,1
mim,1
mimics,1
mindlessly,1
minimum,1
misguided,1
misunderstood,1
mix,1
mni,1
mo,1
mode,1
moderate,1
moisturizing,1
mole,1
molto,1
momma,1
mommy,1
monotonny,1
monthly,1
moonlight,1
mor,1
moral,1
mortuary,1
mosque,1
motionless,1
mountains,1
mouth,1
mover,1
mucho,1
multiple,1
mundo,1
muted,1
muy,1
myhand,1
mysterious,1
naciskanie,1
nad,1
narrow,1
naruszony,1
naughty,1
nausea,1
nauseous,1
necesito,1
neglected,1
nerviosa,1
neurodivergent,1
never_hope,1
never_meet,1
newborn,1
nibble,1
nieprzyjemny,1
nieznajomy,1
nieznany,1
nightclub,1
nit,1
no_abou,1
no_anger,1
no_calm,1
no_cinema,1
no_connection,1
no_fight,1
no_friction,1
no_harm,1
no_intent,1
no_interaction,1
no_meaning,1
no_one,1
no_overtone,1
no_patience,1
no_respect,1
no_stroking,1
no_technique,1
no_thought,1
non_evasive,1
non_threatening,1
non_verbal,1
nonetheless,1
nonstop,1
norms,1
not_affection,1
not_affectionate,1
not_aggressiveness,1
not_alarm,1
not_alarming,1
not_angry,1
not_annoy,1
not_anymore,1
not_apply,1
not_appropriate,1
not_arouse,1
not_available,1
not_bad,1
not_bite,1
not_boundary,1
not_burn,1
not_car,1
not_cause,1
not_child,1
not_close_enough,1
not_colleague,1
not_come,1
not_comfort,1
not_comforting,1
not_consensual,1
not_consider,1
not_course,1
not_creepy,1
not_crowded,1
not_cry,1
not_damage,1
not_disturb,1
not_drive,1
not_education,1
not_effective,1
not_elucidative_enough,1
not_embrace,1
not_enjoyable,1
not_enough,1
not_equip,1
not_fever_verbs,1
not_force,1
not_forceful,1
not_gentle,1
not_happen,1
not_hard_either,1
not_harsh,1
not_help,1
not_hope,1
not_important_weird,1
not_impression,1
not_indelicate,1
not_injure,1
not_intimate,1
not_job,1
not_let,1
not_light,1
not_lonely,1
not_look,1
not_loose,1
not_love,1
not_loved,1
not_mean,1
not_mind,1
not_mistake,1
not_mood,1
not_much,1
not_necessary,1
not_need,1
not_nothing,1
not_notice,1
not_offensive,1
not_organic,1
not_pain_rubbing,1
not_part,1
not_particularly_normal,1
not_pay,1
not_people,1
not_person,1
not_place,1
not_press,1
not_pushy,1
not_question_becasue,1
not_reciprocate,1
not_relationshionship,1
not_relationship,1
not_request,1
not_robust,1
not_rude,1
not_rush,1
not_scenario,1
not_shame,1
not_situation,1
not_sleep,1
not_someone,1
not_something,1
not_space,1
not_speak,1
not_special,1
not_stand,1
not_stay,1
not_stimulate,1
not_stress,1
not_stroke_stress,1
not_strong,1
not_super_comforting,1
not_tender,1
not_thing,1
not_think,1
not_thrilled,1
not_tune,1
not_type,1
not_uncomfortable,1
not_ususal,1
not_watch,1
not_wok,1
not_work,1
not_worry,1
not_wound,1
number,1
nursing,1
objective,1
obligated,1
obolaego,1
obscene,1
observations,1
observe,1
obtain,1
obtrusive,1
ocasiones,1
occasionally,1
occurring,1
ocurre,1
odly,1
official,1
oh,1
oiy,1
okazanie,1
okey,1
omnious,1
onre,1
opportunity,1
opposite,1
optimistic,1
oraz,1
ordeal,1
orthopaedic,1
os,1
ostre,1
othe,1
otra,1
outcome,1
outing,1
overcome,1
overload,1
overstep,1
overstrech,1
overthinking,1
oxytocin,1
paced,1
paces,1
pacing,1
pack,1
painless,1
paint,1
pair,1
palabras,1
palcem,1
palliative,1
palpar,1
palpate,1
pan,1
pareja,1
parentprobably,1
parking,1
parl,1
parnet,1
parque,1
participate,1
participating,1
patch,1
patio,1
patronisation,1
paused,1
pauses,1
payment,1
pciked,1
pedestrian,1
pep,1
perceptible,1
percezione,1
permissible,1
permission,1
pero,1
perpetual,1
persist,1
personality,1
personally,1
persuade,1
pervert,1
pester,1
pestered,1
pharmacy,1
phase,1
philosophy,1
phsing,1
physicallity,1
physician,1
piacevole,1
piano,1
picar,1
picchiettare,1
piernas,1
pillows,1
pinchar,1
pinched,1
piumato,1
placing,1
plague,1
plain,1
planing,1
planning,1
platform,1
platica,1
played,1
player,1
playroom,1
plus,1
pobudzajcy,1
pocig,1
pocket,1
poco,1
poin,1
pointer,1
pointless,1
pokrzepiajcy,1
policeman,1
polso,1
pomoc,1
ponga,1
poor,1
pop,1
por,1
portion,1
possessive,1
post,1
post_lunch,1
posterior,1
potrzeba,1
pounce,1
power,1
powodu,1
praca,1
practical,1
practicing,1
practitioner,1
prank,1
praying,1
prba,1
pre,1
pre_schooler,1
pre_sex,1
precursor,1
predicament,1
predict,1
preferrable,1
prelude,1
prendendo,1
presentable,1
presentation,1
presented,1
pressurised,1
presumed,1
price,1
priest,1
principle,1
prioritising,1
probing,1
productive,1
profesionnalmade,1
programme,1
prolific,1
promising,1
promotes,1
promotion,1
promtig,1
proof,1
propped,1
przekonanie,1
przyjazny,1
psychologist,1
pube,1
pubic,1
publishing,1
pulito,1
pulsacyjny,1
pulsating,1
punishment,1
punto,1
pushes,1
pussher,1
puts,1
pynny,1
pytajcy,1
qualcosa,1
quello,1
querida,1
questa,1
questionable,1
questioning,1
queuing,1
quizzing,1
rabes,1
ragazzo,1
raining,1
rainy,1
rant,1
rapport,1
rattling,1
rave,1
rce,1
realising,1
realize,1
reasonably,1
reasoning,1
reasuringly,1
receptionist,1
recieve,1
recipients,1
recoil,1
recomforted,1
reconfortada,1
reconnecting,1
reconsider,1
recounting,1
recovering,1
recurrent,1
recurring,1
reducing,1
reflex,1
reflexive,1
refusing,1
regardless,1
register,1
regularly,1
rehabilitacin,1
rehearsing,1
reke,1
relajarme,1
relating,1
relaxtrying,1
remain,1
remaining,1
remarkable,1
remarks,1
remeber,1
reminding,1
renovating,1
report,1
represents,1
reprimanding,1
requesting,1
research,1
researcher,1
reserve,1
residence,1
resolving,1
resort,1
responding,1
restante,1
rested,1
restful,1
restraining,1
resume,1
resuscitation,1
revenge,1
reverasl,1
review,1
rhyme,1
richiamare,1
ride,1
ridiculous,1
riding,1
rigidly,1
rigig,1
rings,1
ritmic,1
road,1
rob,1
robbery,1
rodeia,1
romantically,1
romanticism,1
rooted,1
rougher,1
routines,1
row,1
rozgrzewanie,1
rpido,1
saddened,1
sadly,1
sake,1
sala,1
sale,1
salient,1
sample,1
sand,1
sandton,1
sanitizer,1
sarcasm,1
sarcastically,1
satisfaccin,1
sauve,1
scalding,1
scar,1
schooldegree,1
scolded,1
scolding,1
scract,1
screams,1
screen,1
scrivania,1
search,1
secretive,1
section,1
seducing,1
seduction,1
seduto,1
seeked,1
seems,1
seguro,1
seja,1
self_worth,1
selfes,1
selfishly,1
semplicemente,1
sensitivity,1
sensory,1
sente,1
sentimental,1
serendipity,1
serenity,1
serves,1
servida,1
set,1
severely,1
severity,1
sfrega,1
sgradevole,1
shading,1
shaken,1
shall,1
shaman,1
sharply,1
sheepish,1
sheet,1
shiver,1
shortly,1
show_appreciation,1
show_love,1
showcase,1
showcasing,1
side_stroking,1
side_table,1
sidenear,1
sidewalk,1
sie,1
siento,1
signaling,1
signalize,1
significativo,1
signify,1
sime,1
similarily,1
simpata,1
simpathy,1
sims,1
sincerity,1
single,1
sinkinginh,1
sipping,1
site,1
sits,1
sittted,1
skero,1
skinship,1
sklep,1
slap,1
slaping,1
sleppy,1
slidy,1
slighty,1
sligthly,1
slimy,1
slinding,1
slipped,1
slow_motion,1
slumbering,1
smack,1
smartphone,1
smitten,1
smoothness,1
smth,1
smudge,1
smudging,1
snap,1
sneezing,1
snother,1
soaked,1
sobar,1
sobbing,1
socilaising,1
sof,1
sofs,1
softer,1
soilely,1
solace,1
solidarity,1
solitary,1
solleticare,1
solo,1
solution,1
solve,1
somekind,1
something,1
something_attention,1
something_check,1
something_finger,1
something_friend,1
something_sweaty,1
somethingthe,1
someway,1
somwhere,1
sorprendido,1
sorryness,1
sorts,1
soul,1
soulis,1
specialist,1
specjalista,1
speech,1
spelt,1
spend,1
spill,1
spine,1
spirits,1
split,1
spoon_hugging,1
sporting,1
sposb,1
spotted,1
sprawi,1
square,1
sta,1
staff,1
stage,1
stain,1
staircase,1
standingbin,1
statement,1
status,1
stencil,1
sterelising,1
sterile,1
stern,1
sth,1
stiamo,1
stiffness,1
stillness,1
stimulus,1
stirring,1
sto,1
stoke,1
stood,1
storng,1
stress_reliever,1
stretch,1
stretchinh,1
strike,1
struggles,1
struggling,1
stubborn,1
stuka,1
stunned,1
stuttle,1
stuzzicare,1
su,1
subconsciously,1
subject,1
submit,1
subordinate,1
success,1
succession,1
sucking,1
suffer,1
suffocate,1
suitable,1
sulla,1
summer,1
sunbathing,1
sunburn,1
sunday,1
superiority,1
supper,1
supply,1
surrounded,1
survey,1
sus,1
susceptible,1
sushi,1
swabbing,1
sweating,1
swift,1
swiftly,1
swimming,1
swing,1
swiped,1
swiping,1
swnxual,1
sympathise,1
symptoms,1
syringe,1
system,1
tablecloth,1
tackling,1
tactful,1
take_care,1
takeouts,1
tantrum,1
targeted,1
tatooist,1
tavola,1
te,1
tear,1
technician,1
teller,1
tem,1
tending,1
tends,1
tennis,1
tensive,1
tent,1
tentar,1
tention,1
terapeuta,1
terapeuyczny,1
term,1
terrible,1
terrified,1
thanking,1
thanks,1
thei,1
theliving,1
ther,1
theya,1
thick,1
thome,1
thoughtfully,1
thoughtless,1
throbbing,1
throwing,1
thugh,1
thump,1
thy,1
thyroid,1
tic,1
ticchetto,1
ticket,1
tickets,1
tidy,1
tie,1
tightly,1
tiktok,1
til,1
tissue,1
titillating,1
toards,1
tocan,1
tocar,1
tocarme,1
tocca,1
tocu,1
tomorrow,1
tow,1
tra,1
trabajo,1
traffic,1
tragic,1
trampoline,1
tranquilizing,1
transfer,1
transition,1
trapped,1
trauma,1
traumatic,1
treat,1
treated,1
tribulations,1
trip,1
tripped,1
tryna,1
tube,1
tugging,1
tuition,1
tune,1
turm,1
turst,1
typing,1
uczucie,1
uderzanie,1
ugly,1
um,1
uma,1
umbrella,1
umierzeniu,1
unable,1
unalarming,1
unamica,1
unamused,1
uncertainty,1
unclear,1
unconsensual,1
und,1
undergoing,1
underlying,1
understable,1
undertake,1
undervalue,1
underwear,1
une,1
unfairly,1
unfamiliar,1
unfriendly,1
unhealthy,1
uni,1
unimpressionable,1
uninvasive,1
unloved,1
unnerving,1
unpainful,1
unplesand,1
unprovactive,1
unremarkable,1
unrespectful,1
unserious,1
unsolicited,1
unspoken,1
unsuccessful,1
unwantingly,1
updating,1
upperarm,1
upsat,1
upseting,1
uptight,1
urged,1
uspokajajcy,1
uspokoic,1
utter,1
vacation,1
vaccinate,1
valorada,1
varied,1
vending,1
ver,1
verbally,1
verge,1
verificare,1
viable,1
vibrar,1
view,1
viewing,1
vigilant,1
village,1
vintage,1
violent,1
visa,1
visitando,1
vividly,1
volleyball,1
vulgar,1
vulnerability,1
vvido,1
waiter,1
waled,1
wall,1
war,1
warmful,1
washed,1
watched,1
weirdly,1
whacked,1
while_curiousity,1
whisper,1
white,1
wholehearted,1
willingly,1
win,1
windy,1
winner,1
wise,1
wish,1
wit,1
withdrawing,1
without_arrive,1
without_assistance,1
without_body,1
without_care,1
without_comfort,1
without_consolation,1
without_encouragement,1
without_expression,1
without_feel,1
without_intimacy,1
without_irritating,1
without_leg,1
without_say,1
without_shock,1
without_soft,1
without_stranger,1
without_thigh,1
without_time,1
without_touch,1
without_wake,1
without_word,1
wok,1
wonderfull,1
wool,1
work_related,1
worked,1
workshop,1
woulf,1
wraliwy,1
wrestling,1
wrinkly,1
wrote,1
wsparcie,1
wsppasaer,1
wygodny,1
wykrycia,1
wymuszajcy,1
wysiadac,1
yoghurt,1
york,1
ywy,1
zaciekawiajcy,1
zaczepi,1
zadne,1
zadowolenie,1
zainteresowanie,1
zaniepokojony,1
zapytania,1
zdziwienie,1
zebym,1
zgodzil,1
zmartwiony,1
znajomy,1
zoning,1
zwraca,1
zwrcic,1
zwrocil,1
